reviews.rating,reviews.text
5,So far I am impressed with how these containers keep produce fresh. Definitely last longer. I'm single so keeping produce fresh longer has the advantage I seek to eating portions over a longer time span.
5,I brought this product and it works just the way it says. Its Strawberry season and fresh fruit last longer in the foodsaver we are very happy.
5,I bought this about a month ago and it's everything they said. I use the larger container for my cigarettes that I roll every week and boy are they fresh. It works great on fresh veggies too. Love my food saver.
5,I bought this set a few weeks ago and also the inserts for the bottom. I really love it!
5,I bought the 3 cup containers about a month ago because it saves me from throwing out good food. I have 5 of them. I'm single and I don't waste food like I use to. Great for left overs.
5,"First I bought the set, then I bought another 8 cup container, then I bought 2 more. Excellent buy. I use them for everything from lettuce to popcorn."
5,I have purchased 15 small and 15 large containers. I am replacing ever plastic and glass container with my new FoodSaver containers and here is why. They work perfectly and stack perfectly in pantry and refrigerator. Will never be without my entire machine and containers.
5,"My biggest disappointment with FoodSaver has been the containers. The older versions we're not durable at all, and the sealing system would fail fairly regularly. I have been using FoodSaver system for about eight years now daily and love it, but have always been disappointed with the containers lack of quality which did not allow the system to work to its full potential. With the new FoodSaver containers all of that is history. At first I started with one of the sets to test them out because they obviously cost more then the old containers. However, the fact that these are made from bpa-free material is great for food safety and the material that is super durable just like the one I use in my big name blender. The new sealing system used with these containers has proven to work. As long as you do the normal procedures by making sure you have a clean container lip before connecting, the seals last. Also, you can use these in the freezer which I have done. The seal holds well and have had not one fail yet in my few month freezer test. Overall I thoroughly enjoy these and just purchased another such as these are now replacing all my containers."
5,I have recently went on weight watchers and a lot of my food was spoiling because I could not eat it fast enough and these containers have saved the day! Now I can buy a variety of foods and don't have to worry about waste.
5,I bought this canister a month ago and am very happy with it. It's great for keeping loose lettuce way longer than just wrapping it in a wet paper towel and placing it back in the produce bag. I highly recommend this product.
5,"Beautifully designed no more mystery leftovers in containers one cannot see through. These are much more effective than the prior generation of FoodSaver containers that have a tendency to lose their vacuum thereby allowing premature spoilage. I've been testing these out since March and have experienced very good results. I have just one request: Please add a container with the same dimensions of the 10 cup version, but with the height of the 8 cup version so I can store a loaf of home made bread in it. THEN the choices will be PERFECT."
5,"Great for veggies, fruit, watermelon, cantaloupe, keeps excellent, ( amazing)"
5,We grow our own veggies purchased the 4 piece set to preserve them they have been wonderful. We kept our salad fresh crispy for nearly 2 weeks. Wow. I'm ordering more.
5,"Love these for storing fresh fruits, veggies and meat. So much less food wasted and I'm not going through gobs of plastic baggies like I used to do (which are not really food-safe anyway). A little bit of a learning curve to get a proper seal, but once you have it ... easy-peasy :-)"
5,"I bought these about a month ago. I am very happy. They are easy to use and the seal is really good. I had to throw away some food before using these, because the food would spoil."
5,I love this product. Its amazing how fresh it keeps my salads other foods. Saving me money by not throwing out food. I highly recommend it.
5,I own two food savers. Love them both. The most recent one is great. Two of my friends bought it because of my recommendations.
5,"I put some watermelon in one of these containers and forgot it for about a week. When I rembererd it I thought oh no what a waste. The suction on that lid was awesome, had to get my hubby to help get it off. But get it off we did, then smelled. Smelled good so we tasted. Tasted good so we ate it, just like Goldilocks, all up. Love these containers."
5,I love the way this keeps fruit fresh. The large size is very useful.
5,I USE THESE ALL THE TIME!!!! LOVE THEM!!!!! THEY WORK AS ADVERTISED!!!!
5,"What a great idea for FoodSaver. I love that this is so compact and doesn't take up a lot of counter space. Very easy to use. You can tell right away that you have a great seal of the container, or need to re-seal it. It will be going to the camper as its easy to transport. Very happy I bought this! I would recommend it!"
5,I am a FOODSAVER Junkie!! (vacuum sealing system) Jan 1 I had a head of ice burg lettuce from Christmas. I cut in wedges and put in the vacuum seal containers. I consumed all but one wedge and left it in the container to see when it got the rusty look. This is what that lettuce looked liked on Feb 2nd. Very little browning and still crispy and edible. Cabbage lasts longer also without browning. It does have a more intense odor being sealed. FOODSAVER is the best for freezing anything. It hardly ever leaks air in and stays vacuum sealed for months. I have used generic bag rolls and they do not seal very well. Throw away more than use. Thought I would share. Keeps food longer in refrigerator and freezer. I have used the FOODSAVER for several years and using my second one now. I have shared this post on Facebook with my friends and getting inquiries. Thanks FOODSAVER!!!!
5,"I bought 2 of these sets, because I knew I was going to use them. Well to test this out I put a green pepper, a cucumber and 2 avocados in containers, now mind you this was a week before Christmas, anyway, I left them in there, well I did use 1 avocado. But just yesterday 1/26/17, I went to see if I could use the green pepper, and oh my gosh, it was fresh like the day I bought it. The cucumber is still in there and when I checked it it was just getting a little soft, just wasn't quite as hard as the first day, but still very usable yet. We'll see avocado is about like the cucumber. Like I said I have 2 sets of these, and most all of the other foodsaver containers. I cleared out my cupboards and only have those in there."
5,I have replaced all plastic and glass containers for these remarkable containers. I have 2 sizes and use them DAILY. No kitchen should be with out them. They look great and stack neatly----try one---you will like it---and properly buy more. These adds do what they say and I will never be without them.
5,"Amazing FoodSaver system has changed my kitchen life... I bought these Blueberries, buy on get one free, so double amount for price of one... I could have never kept fresh for more than a few days and what a waste as they spoil quickly. With the FoodSaver Vacuum sealing containers these will be perfectly fresh for up to two weeks... what a great invention and now I can buy food in quantity to save money too..."
5,"Amazing FoodSaver system has changed my kitchen life... I bought these raspberries, buy on get one free, so double amount for price of one... I could have never kept fresh for more than a few days and what a waste as they spoil quickly. With the FoodSaver Vacuum sealing containers these will be perfectly fresh for up to two weeks... what a great invention and now I can buy food in quantity to save money too..."
5,We went ahead and purchased some of these and gave it the strawberry test. We placed the berry's in the foodsaver container and one week later they were still fresh like the day we bought them. As of now she just placed a ripe cantaloupe in a container to snack on for the next few days and I get the green light to order more containers.
5,"FoodSaver had such a great sale the other month, that I decided to add this to the cart in order to get the (free shipping). These NEW 'Fresh Containers', are WAY BETTER, than the older model containers with the white lids. (5 decent size sandwiches) were made and sealed, to cover the week. I ate them for breakfast, and was planning on them getting me through a 5 day work week. Every morning I grabbed one out, then vacuumed them immediately and back in the fridge. Here is the kicker- I ended up, being called for work, to another city for a week, after eating the 2nd sandwich. I thought there would be NO WAY, they would still be edible when I returned 9 days after originally making them... They were fine, they smelt fine, tasted fine, and I actually ate the last one 13 days after I had made them. I will be purchasing several more of these in the future They seem to be the perfect size, and really hold that vacuum seal. I'm looking forward to also trying the 10 cup 'Fresh Container' for Spinach or Mixed salads to start. (buyer, not free tester)"
5,"Have 4 of these sets and more of the rectangular containers having gotten them during the buy 1 get 1 sale. Recommend getting the little green trays for in the bottom as they really do help (better than a paper towel) to keep moisture or natural juices off of the fruits/veggies. That store bought bag lettuce which last 2-3 days, now last 10-14 days. Kept it that long it just to see! My only problem is: FoodSaver needs to come out with bigger containers to hold a whole head of lettuce, full length celery, and for storing fresh garden vegetables in bulk. Bell peppers are too widehigh for rectangular container 2 won't fit side by side in 8cup container. In response to the person whom said they must re-seal them every few days: I found that running my sealer 5-10 seconds longer helps to assure a perfect seal keeps the little green bubble indented until I open the container."
5,"I bought sever of these and i like them much more than the round ones. These take up less space and are stackable both empty and vacuumed. If the vacumm fails it just need some maintenance to fix. Remove the green cap and push top from the lids then remove the rubber seal and wipe it and the lid under it clean then reassemble. Its like sticking a band aid on a dirty arm, dirt prevents glue from sticking to the skin same principle here only with whatever dust is in the container getting sucked up breaking the seal."
5,I purchased these containers to store my dogs fruits and veggies and it's been only week one but so far they are still fresher than just storing in frig. I also bought several of the other sizes as well . I do recommend these containers for fruits and veggies.
5,already saving me money and the food we eat taste fresh just like it did a day ago or even a week ago. i grill alot and this is great because i cook lots of foods on my grill and when i make too much no problem.
5,these containers keep my fruits and vegetables fresher much longer.
5,"The long container is great to save cut up lettuce not brown or wilted. Can keep so much longer, no waste. I love this"
5,there great have used them now a few times will get more later
5,I am very pleased with all of the New FoodSaver Fresh containers that I have purchased. They really keep things much fresher than the round older containers that FoodSaver makes. I purchased the trays as well and am glad that I did.
5,"I bought this about 4 weeks ago. I have found it to be excellent. The clear sides let you know exactly what is inside. They stack easily in the cupboard or the refrigerator. They vacuum seal in seconds. All mine have held their seal for days. I have not tried them in the freezer yet, but they work well in the microwave. I highly recommend the 5 cup containers."
5,I bought one for myself and loved it so much that I bought one for my 84 year old mother. She has nothing praise. Thank you for the affordable price. Hoping to buy another set for my daughter. You guys are great and gals LOL.
5,I bought this product about a month ago and it keeps my food fresh. My family uses it all the time and I am happy with my purchase.
5,"My husband absolutely loves these containers, they seal up perfectly, and keep everything fresh!"
5,Best vacuum sealing product I've ever bought. You can't find anything in the stores with this state of the art quality. It's good to find a company making a product that does what it's supposed to do.
5,Have been using this container to keep my leftovers in and after being in the refrigerator for several days they still tasted like they had just came out off the stove.
5,"FoodSavers as usual---its just perfect. No more containers. Have ordered 6 large, 12 small, I long. Could not be without. May order more Ben---Naples Florida"
5,"I just told my brother about this product. He buys veggies and fruits in bulk and it goes bad before he can eat it all, so I told him Man do I have the product for you."
5,I bought the set after purchasing a few single other new containers and absolutely love them. They work so well with the trays (that you purchase separately) but are so worth every penny.
5,"I'm so thrilled with these containers that I now have 4 more sets! By showing all my friends Food Saver now has 4 more customer and a 5th ready to order. Oh, and the color matches my kitchen. -)"
5,Like this FoodSaver Fresh Container in the 3-cup size. Need the extra room it provides. Excellent purchase and seals well.
5,I have replaced all plastic and glass containers for these remarkable containers. I have 2 sizes and use them DAILY. No kitchen should be with out them. They look great and stack neatly----try one---you will like it---and properly buy more. These adds do what they say and I will never be without them.
5,"This holds a whole bunch of celery and keeps it super fresh, plus it fits well in the frig."
5,My vegetables lasted three times longer when I started using the Ten Cup Fresh Saver. I also bought the three cup and the five cup. I would recommend selling the bottom parts with the Fresh Savers as they are needed often.
5,We went ahead and purchased some of these and gave it the strawberry test. We placed the berry's in the foodsaver container and one week later they were still fresh like the day we bought them. As of now she just placed a ripe cantaloupe in a container to snack on for the next few days and I get the green light to order more containers.
5,"The best buy since we got our 3rd FoodSaver. Have stored celery, carrots, bell peppers and more. Stays fresh for weeks instead of days. Cut up several bunches of lettuce for salad and put in one of the new containers. STILL nice and crisp. Celery hearts the same. One bit of advise. When I store veggies I make sure they are DRY before storing them. Any water will cause them to go soggy after a few days. Carrots are washed and dried and not peeled bell peppers are sliced up and patted dry. Cucumbers are washed to remove any wax, sliced, skin on and the are good for a long time. These containers are perfect. Hats off to FoodSaver, they have come a LONG way in the 25 years we have used their products!!!!!"
5,All the FoodSaver products I have purchased are great. I love the bags and now these containers. Thanks much!
5,"I've been using these containers since they were first offered for sale. I now have several and use them for fresh fruits, veggies, and a variety of leftovers. They keep the food amazingly fresh. Although they extend the life of the food, it still needs to be used in a reasonable length of time. My raspberries usually stay fresh only a couple of days. The Fresh Saver extends that fresh taste up to a week."
5,"Haven't had a chance to use them yet, but I believe I will find them very useful."
5,"Review: The food saver fresh containers are overall an excellent product, very durable, good style, ultimately keeps food fresh longer. Pros: Keeps food fresh longer Good style Let's you know when it's sealed Works with existing food saver sealers Microwave, dishwasher, freezer safe Cons: Heavier than average container Can be hard to open even with no vacuum seal Somewhat bulky compared to other containers Can be more expensive per container than other solutions This review was collected as part of a promotion."
5,My fresh fruits and veggies last so much longer since I started using the containers. I'm now able to buy more in bulk and thus save money.
5,"I've used for romaine, spring greens, even melon balls with the tray insert and kept for two weeks. Probably could go longer but we ate them, lol!"
